RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1954,15675190,Chia,623.0,France,Male,21.0,10.0,0.0,2.0,0.0,1.0,135851.3,0
1955,15600734,Townsend,624.0,Spain,Male,51.0,5.0,174397.21,2.0,1.0,1.0,172372.63,0
1956,15779176,Dike,565.0,Germany,Female,58.0,3.0,108888.24,3.0,0.0,1.0,135875.51,1
1957,15605286,Moyes,565.0,France,Male,55.0,4.0,118803.35,2.0,1.0,1.0,128124.7,1
1958,15674922,Beavers,710.0,France,Male,54.0,6.0,171137.62,1.0,1.0,1.0,167023.95,1
1959,15737506,Tretiakova,645.0,France,Male,42.0,6.0,0.0,1.0,0.0,0.0,149807.01,0
1960,15780514,Fuller,707.0,France,Male,33.0,8.0,136678.52,1.0,1.0,0.0,54290.62,0
1961,15623647,Dellucci,655.0,Spain,Female,36.0,1.0,135515.76,1.0,1.0,0.0,86013.96,0
1962,15668472,Ritchie,705.0,Spain,Female,24.0,5.0,177799.83,2.0,0.0,0.0,79886.06,0
1963,15692416,Aikenhead,358.0,Spain,Female,52.0,8.0,143542.36,3.0,1.0,0.0,141959.11,1
1964,15771139,Douglas,578.0,Germany,Male,34.0,8.0,147487.23,2.0,1.0,0.0,66680.77,0
1965,15738318,Kung,800.0,France,Female,40.0,5.0,97764.41,1.0,1.0,0.0,98640.15,1
1966,15772243,MacDonald,612.0,France,Female,33.0,9.0,0.0,1.0,0.0,0.0,142797.5,1
1967,15638463,Okwudilichukwu,681.0,Germany,Female,48.0,8.0,139480.18,1.0,1.0,1.0,163581.67,0
1968,15598088,Ni,559.0,Spain,Male,25.0,5.0,0.0,2.0,1.0,1.0,163221.22,0
1969,15693468,Simmons,488.0,Spain,Female,39.0,9.0,140553.46,1.0,0.0,0.0,12440.44,0
1970,15671930,H?,717.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,145551.6,0
1971,15762268,Hancock,666.0,France,Female,41.0,10.0,141162.08,1.0,1.0,0.0,50908.48,0
1972,15780954,Cran,582.0,Spain,Male,26.0,4.0,65848.36,2.0,1.0,0.0,30149.21,0
1973,15700174,McKay,733.0,Spain,Female,30.0,0.0,83319.28,1.0,0.0,0.0,57769.2,0
1974,15635728,P'an,693.0,France,Male,41.0,4.0,0.0,2.0,0.0,0.0,156381.47,0
1975,15679283,Parkhill,694.0,France,Female,33.0,4.0,129731.64,2.0,1.0,0.0,178123.86,0
1976,15591386,Golubova,622.0,France,Female,35.0,5.0,0.0,2.0,1.0,0.0,51112.8,0
1977,15694192,Nwankwo,598.0,Spain,Female,38.0,6.0,0.0,2.0,0.0,0.0,173783.38,0
1978,15585901,Johnson,717.0,Spain,Male,35.0,1.0,0.0,3.0,0.0,0.0,174770.14,1
1979,15792329,Mao,494.0,Germany,Male,37.0,5.0,107106.33,2.0,1.0,0.0,172063.09,0
1980,15635597,Echezonachukwu,644.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,155294.17,0
1981,15775880,McElyea,554.0,France,Female,30.0,9.0,0.0,2.0,1.0,1.0,40320.3,0
1982,15630913,Rosas,476.0,Spain,Female,69.0,1.0,105303.73,1.0,0.0,1.0,134260.34,0
1983,15756680,Phillips,667.0,France,Male,28.0,6.0,165798.1,1.0,1.0,0.0,147090.9,0
1984,15587913,Palerma,748.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,0.0,132368.47,0
1985,15737605,Morris,531.0,Spain,Female,45.0,1.0,126495.57,2.0,1.0,1.0,164741.5,0
1986,15627876,Pavlova,719.0,Spain,Female,47.0,9.0,116393.59,1.0,1.0,0.0,63051.32,1
1987,15772601,Lu,845.0,Germany,Female,41.0,2.0,81733.74,2.0,0.0,0.0,199761.29,0
1988,15758606,Yamamoto,738.0,France,Male,54.0,4.0,0.0,1.0,0.0,1.0,55725.04,1
1989,15657107,Angelo,563.0,Spain,Female,46.0,8.0,106171.68,1.0,1.0,0.0,163145.5,1
1990,15622454,Zaitsev,695.0,Spain,Male,28.0,0.0,96020.86,1.0,1.0,1.0,57992.49,0
1991,15775803,Cawker,841.0,Spain,Male,41.0,1.0,0.0,2.0,0.0,1.0,193093.77,0
1992,15570859,Froggatt,626.0,Germany,Male,36.0,2.0,181671.16,2.0,1.0,1.0,57531.14,0
1993,15748381,Gorbunov,613.0,France,Female,29.0,6.0,185709.28,2.0,1.0,1.0,77242.19,0
1994,15787189,Tai,824.0,Germany,Male,60.0,8.0,134250.17,3.0,0.0,0.0,153046.16,1
1995,15666055,Rowe,705.0,France,Female,49.0,7.0,0.0,1.0,1.0,0.0,63405.2,1
1996,15617648,Mikkelsen,584.0,France,Female,44.0,5.0,95671.75,2.0,1.0,1.0,106564.88,0
1997,15755678,Kovalyov,534.0,France,Male,62.0,2.0,0.0,2.0,0.0,0.0,42763.12,1
1998,15624781,Mbanefo,672.0,France,Female,34.0,1.0,142151.75,2.0,1.0,1.0,168753.34,0
1999,15779497,Ts'ai,603.0,France,Male,43.0,5.0,127823.93,1.0,1.0,1.0,19483.35,0
2000,15567399,Enderby,633.0,Germany,Male,43.0,3.0,144164.29,1.0,1.0,1.0,158646.46,0
2001,15613656,Lombardi,842.0,France,Male,58.0,1.0,63492.94,1.0,1.0,1.0,83172.19,0
2002,15734311,Hamilton,661.0,France,Female,27.0,3.0,0.0,2.0,1.0,1.0,76889.79,0
2003,15657214,Hsia,601.0,France,Male,74.0,2.0,0.0,2.0,0.0,1.0,51554.58,0
2004,15799350,Mao,632.0,France,Male,41.0,0.0,106134.46,1.0,0.0,1.0,105570.39,0
2005,15729970,Ugochukwu,684.0,Germany,Male,29.0,8.0,127269.75,1.0,0.0,1.0,79495.01,0
2006,15725835,West,785.0,Germany,Female,32.0,3.0,124493.03,2.0,0.0,1.0,52583.79,1
2007,15745543,Hughes,687.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,26848.25,0
2008,15727384,Chukwuemeka,705.0,Germany,Female,43.0,10.0,146547.78,1.0,0.0,1.0,10072.55,1
2009,15666916,Lira,639.0,France,Male,43.0,6.0,99610.92,2.0,1.0,0.0,187296.78,0
2010,15732917,Li,729.0,Germany,Male,46.0,5.0,117837.43,1.0,1.0,0.0,104016.61,1
2011,15612050,Castiglione,556.0,Spain,Female,48.0,8.0,168522.37,1.0,1.0,1.0,151310.16,0
2012,15726267,Paterson,570.0,France,Male,32.0,9.0,117337.54,2.0,0.0,1.0,62810.91,0
2013,15780124,Blair,841.0,France,Male,74.0,9.0,108131.53,1.0,0.0,1.0,60830.38,0
2014,15742238,Dellucci,705.0,Germany,Male,35.0,4.0,136496.12,2.0,1.0,0.0,116672.02,0
2015,15679024,Udinesi,553.0,France,Male,32.0,3.0,116324.53,1.0,1.0,0.0,77304.49,0
2016,15715297,Yuan,779.0,Germany,Female,40.0,2.0,75470.23,1.0,1.0,1.0,52894.01,0
2017,15633612,Yuryeva,696.0,France,Male,28.0,4.0,172646.82,1.0,1.0,1.0,116471.43,0
2018,15602929,Wilson,728.0,Spain,Female,37.0,4.0,0.0,1.0,0.0,0.0,4539.38,0
2019,15696703,Dean,691.0,Germany,Male,27.0,3.0,160358.68,2.0,1.0,0.0,142367.72,0
2020,15756668,Ross,706.0,France,Male,30.0,3.0,98415.37,1.0,1.0,1.0,110520.48,0
2021,15565779,Kent,627.0,Germany,Female,30.0,6.0,57809.32,1.0,1.0,0.0,188258.49,0
2022,15795519,Vasiliev,716.0,Germany,Female,18.0,3.0,128743.8,1.0,0.0,0.0,197322.13,0
2023,15761477,Golibe,501.0,Germany,Male,24.0,4.0,130806.42,2.0,1.0,0.0,80241.14,0
2024,15731890,Chukwukere,601.0,France,Male,41.0,1.0,123971.16,1.0,0.0,1.0,172814.99,0
2025,15633043,Fedorova,545.0,Spain,Female,39.0,6.0,0.0,1.0,0.0,0.0,38410.74,1
2026,15752953,Chien,634.0,France,Male,45.0,9.0,0.0,2.0,0.0,0.0,17622.82,0
2027,15603088,Rossi,451.0,Spain,Female,23.0,9.0,0.0,2.0,0.0,1.0,48021.71,0
2028,15606613,Samson,655.0,France,Female,59.0,7.0,0.0,1.0,1.0,0.0,88958.49,1
2029,15635939,Fenton,458.0,France,Female,39.0,9.0,0.0,2.0,1.0,0.0,116343.09,0
2030,15666043,Mackey,520.0,France,Male,33.0,4.0,156297.58,2.0,1.0,1.0,166102.61,0
2031,15746190,Payton,624.0,Spain,Female,28.0,2.0,0.0,2.0,0.0,1.0,104353.26,0
2032,15591357,Cowger,765.0,France,Male,51.0,3.0,123372.3,1.0,1.0,1.0,115429.32,0
2033,15658716,Banks,667.0,Germany,Female,37.0,5.0,92171.35,3.0,1.0,0.0,178106.34,1
2034,15679909,Pugliesi,665.0,Spain,Male,41.0,8.0,0.0,2.0,1.0,0.0,132152.32,0
2035,15634262,Fantin,709.0,Germany,Male,34.0,4.0,148375.19,2.0,1.0,1.0,21521.38,0
2036,15799825,Bentley,583.0,France,Female,44.0,8.0,0.0,2.0,1.0,1.0,27431.62,0
2037,15756875,Freeman,782.0,Spain,Male,34.0,6.0,147422.44,1.0,0.0,1.0,42143.61,0
2038,15678146,Wong,668.0,Spain,Female,24.0,7.0,173962.32,1.0,0.0,0.0,106457.11,1
2039,15710743,Onwuamaeze,621.0,France,Male,47.0,0.0,0.0,1.0,1.0,1.0,133831.37,1
2040,15595831,Shen,579.0,Germany,Female,64.0,6.0,145215.43,1.0,1.0,1.0,164083.72,0
2041,15626684,Huang,547.0,France,Female,38.0,5.0,167539.97,1.0,0.0,1.0,159207.34,0
2042,15709846,Yeh,840.0,France,Female,39.0,1.0,94968.97,1.0,1.0,0.0,84487.62,0
2043,15635459,Shih,667.0,Germany,Female,27.0,3.0,106116.5,2.0,1.0,0.0,3674.71,0
2044,15642544,Henderson,723.0,France,Male,34.0,5.0,0.0,2.0,0.0,1.0,12092.03,0
2045,15566494,Fang,487.0,France,Male,45.0,2.0,0.0,2.0,1.0,0.0,77475.73,0
2046,15655238,Dellucci,668.0,France,Female,31.0,9.0,0.0,2.0,0.0,0.0,41291.73,0
2047,15733429,Chou,520.0,Germany,Male,34.0,8.0,120018.86,2.0,1.0,1.0,343.38,0
2048,15814536,Conti,549.0,France,Male,37.0,2.0,112541.54,2.0,0.0,0.0,47432.43,0
2049,15771702,Roberts,567.0,France,Female,35.0,5.0,166118.45,2.0,1.0,0.0,127827.18,0
2050,15723008,Lo Duca,720.0,France,Female,45.0,1.0,102882.4,2.0,1.0,1.0,35633.15,1
2051,15797160,Glover,492.0,France,Female,49.0,8.0,0.0,1.0,1.0,1.0,182865.09,1
2052,15792222,Johnstone,712.0,France,Female,37.0,1.0,106881.5,2.0,0.0,0.0,169386.81,0
2053,15644765,Ashton,689.0,Germany,Male,26.0,4.0,120727.97,1.0,0.0,1.0,149073.88,0
2054,15610686,Melton,850.0,France,Male,63.0,8.0,169832.57,1.0,0.0,0.0,184107.26,1
2055,15730868,Marshall,747.0,France,Male,41.0,5.0,0.0,2.0,1.0,1.0,22750.17,0
2056,15705991,Kenenna,469.0,Germany,Male,38.0,9.0,113599.42,1.0,0.0,0.0,11950.29,0
2057,15577078,Zakharov,539.0,Spain,Male,38.0,6.0,0.0,1.0,1.0,1.0,152880.07,1
2058,15679550,Chukwualuka,743.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,175252.78,0
2059,15787655,Chu,707.0,France,Male,47.0,3.0,0.0,2.0,1.0,0.0,174303.29,0
2060,15668081,Capon,581.0,Spain,Female,50.0,4.0,0.0,2.0,1.0,1.0,80701.72,0
2061,15747980,Cattaneo,737.0,Spain,Male,38.0,6.0,146282.79,2.0,1.0,0.0,198516.2,0
2062,15710295,Patrick,445.0,Germany,Female,38.0,6.0,119413.62,2.0,1.0,0.0,175756.36,0
2063,15724443,Taylor,703.0,Germany,Female,29.0,3.0,122084.63,1.0,0.0,1.0,82824.08,0
2064,15571305,Stephenson,588.0,Germany,Female,35.0,1.0,103060.63,1.0,1.0,0.0,179866.01,1
2065,15569503,Yeh,765.0,France,Male,44.0,6.0,0.0,2.0,1.0,1.0,159899.97,0
2066,15581840,DeRose,626.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,138504.28,0
2067,15772262,Vavilov,545.0,Germany,Male,37.0,9.0,110483.86,1.0,1.0,1.0,127394.67,0
2068,15767794,Browne,744.0,France,Male,31.0,9.0,120718.28,1.0,1.0,1.0,58961.49,0
2069,15629338,Collingridge de Tourcey,658.0,Spain,Female,31.0,2.0,36566.96,1.0,1.0,0.0,103644.98,1
2070,15790379,Rowe,629.0,Germany,Male,28.0,8.0,108601.0,1.0,1.0,1.0,119647.7,0
2071,15750684,Jibunoh,719.0,France,Female,42.0,4.0,0.0,1.0,1.0,0.0,28465.86,1
2072,15697214,Korovin,686.0,Spain,Female,36.0,5.0,0.0,2.0,1.0,1.0,152979.14,0
2073,15711015,Hammonds,743.0,France,Male,36.0,4.0,0.0,2.0,1.0,1.0,190911.02,0
2074,15573309,Ward,626.0,Spain,Female,48.0,2.0,0.0,2.0,1.0,1.0,95794.98,0
2075,15805303,Olisanugo,661.0,Germany,Male,44.0,1.0,141136.62,1.0,1.0,0.0,189742.78,1
2076,15741385,Gallop,710.0,Germany,Male,45.0,9.0,108231.37,1.0,1.0,1.0,188574.08,0
2077,15780254,Gartrell,654.0,France,Male,40.0,6.0,0.0,1.0,0.0,0.0,183872.88,1
2078,15744843,K'ung,569.0,Spain,Female,34.0,6.0,144855.34,1.0,0.0,0.0,196555.32,0
2079,15815626,Oluchi,640.0,France,Male,63.0,2.0,68432.45,2.0,1.0,1.0,112503.24,1
2080,15784736,Jamieson,562.0,France,Male,45.0,6.0,136855.24,1.0,1.0,0.0,46864.0,0
2081,15813412,Barlow,721.0,France,Female,55.0,3.0,44020.89,1.0,1.0,0.0,65864.4,1
2082,15809143,White,456.0,Germany,Male,32.0,9.0,133060.63,1.0,1.0,1.0,125167.92,0
2083,15617617,Stewart,811.0,Spain,Male,39.0,7.0,0.0,2.0,1.0,1.0,177519.39,0
2084,15779738,Buccho,534.0,France,Male,24.0,1.0,0.0,1.0,1.0,1.0,169653.32,0
2085,15668669,Benson,423.0,France,Female,36.0,5.0,97665.61,1.0,1.0,0.0,118372.55,1
2086,15687477,Thompson,594.0,Germany,Male,28.0,5.0,185013.02,1.0,1.0,0.0,16481.12,0
2087,15578908,Todd,725.0,Spain,Female,32.0,0.0,0.0,2.0,1.0,1.0,138525.19,0
2088,15687658,Burgin,716.0,France,Female,52.0,7.0,65971.61,2.0,1.0,0.0,14608.0,1
2089,15615020,Nnaife,595.0,Germany,Female,41.0,9.0,150463.11,2.0,0.0,1.0,81548.38,0
2090,15608886,Okwudiliolisa,679.0,France,Female,33.0,1.0,0.0,2.0,0.0,0.0,69608.48,0
2091,15602551,Johnson,667.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,68873.8,0
2092,15672945,Parkes,661.0,France,Female,37.0,5.0,136425.18,1.0,1.0,0.0,81102.81,0
2093,15757408,Lo,655.0,Spain,Male,38.0,3.0,250898.09,3.0,0.0,1.0,81054.0,1
2094,15806132,Martin,555.0,France,Male,55.0,4.0,146798.81,1.0,1.0,1.0,74149.77,0
2095,15813022,Kapustina,531.0,Spain,Male,70.0,1.0,0.0,2.0,0.0,0.0,99503.19,0
2096,15673578,Page,611.0,Germany,Female,40.0,7.0,128486.91,2.0,1.0,0.0,10109.47,0
2097,15757916,Amaechi,600.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,58855.85,0
2098,15689168,Munro,531.0,Spain,Male,37.0,1.0,143407.29,2.0,0.0,1.0,84402.46,0
2099,15769216,Panicucci,601.0,France,Female,43.0,2.0,0.0,1.0,1.0,0.0,49713.87,1
2100,15593295,Greathouse,548.0,France,Male,57.0,6.0,76165.65,1.0,1.0,1.0,133537.53,0
2101,15804814,Ts'ui,759.0,France,Male,40.0,4.0,0.0,2.0,1.0,0.0,124615.59,0
2102,15778934,Napolitani,678.0,Spain,Female,49.0,8.0,0.0,2.0,0.0,1.0,98090.69,0
2103,15802351,Beers,755.0,Germany,Female,33.0,6.0,90560.3,2.0,1.0,1.0,42607.69,0
2104,15630241,Tretyakova,594.0,France,Male,61.0,3.0,62391.22,1.0,1.0,1.0,192434.11,0
2105,15719561,Lin,768.0,France,Male,42.0,5.0,0.0,3.0,0.0,0.0,60686.4,0
2106,15615096,Costa,492.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,49463.44,0
2107,15659931,Ibezimako,637.0,Germany,Female,55.0,1.0,123378.2,1.0,1.0,0.0,81431.99,1
2108,15714586,Marcelo,646.0,Spain,Female,42.0,3.0,99836.47,1.0,0.0,1.0,22909.56,0
2109,15634949,Hay,593.0,Germany,Male,74.0,5.0,161434.36,2.0,1.0,1.0,65532.17,0
2110,15589224,Moore,596.0,Spain,Male,41.0,5.0,0.0,2.0,0.0,1.0,141053.85,0
2111,15795990,Lumholtz,722.0,Germany,Female,48.0,10.0,138311.76,1.0,1.0,1.0,3472.63,1
2112,15603216,Simpson,642.0,France,Male,25.0,7.0,0.0,2.0,1.0,0.0,102083.78,0
2113,15631201,Hill,472.0,Spain,Female,28.0,4.0,0.0,2.0,1.0,0.0,1801.77,0
2114,15686255,Mouzon,738.0,Germany,Male,35.0,6.0,101744.84,1.0,0.0,0.0,85185.44,0
2115,15746594,Wu,732.0,Spain,Male,33.0,8.0,0.0,1.0,1.0,0.0,119882.7,0
2116,15718893,Pirozzi,404.0,Germany,Female,54.0,4.0,125456.07,1.0,1.0,0.0,83715.66,1
2117,15671609,Ibeabuchi,701.0,France,Male,44.0,7.0,0.0,2.0,1.0,0.0,23425.78,0
2118,15652540,Garnsey,683.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,77326.78,0
2119,15774857,Synnot,460.0,France,Female,27.0,7.0,0.0,2.0,1.0,0.0,156150.08,1
2120,15791836,Wildman,690.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,108577.97,0
2121,15651554,Anenechukwu,618.0,Germany,Female,54.0,4.0,118449.21,1.0,1.0,1.0,133573.29,1
2122,15583576,Tai,671.0,France,Male,30.0,2.0,0.0,1.0,0.0,1.0,102057.86,0
2123,15732740,Plant,765.0,Spain,Female,32.0,9.0,178095.55,1.0,0.0,0.0,47247.56,0
2124,15723320,Azubuike,651.0,Germany,Female,25.0,2.0,109175.14,2.0,1.0,0.0,114566.47,0
2125,15603851,Galkin,704.0,France,Male,32.0,7.0,127785.17,4.0,0.0,0.0,184464.7,1
2126,15777923,Johnston,544.0,France,Female,45.0,6.0,0.0,2.0,0.0,1.0,151401.33,0
2127,15735719,Babbage,790.0,France,Female,40.0,9.0,0.0,2.0,1.0,1.0,70607.1,0
2128,15703482,Walker,710.0,Germany,Male,34.0,9.0,134260.36,2.0,1.0,0.0,147074.67,0
2129,15605835,Rice,743.0,France,Male,37.0,8.0,69143.91,2.0,0.0,1.0,105780.18,0
2130,15664881,Norton,702.0,France,Male,34.0,4.0,100054.77,1.0,1.0,0.0,109496.45,0
2131,15757568,Bogolyubov,704.0,France,Female,45.0,6.0,0.0,1.0,1.0,1.0,137739.45,0
2132,15792660,Gibbons,614.0,France,Male,38.0,2.0,116248.88,1.0,1.0,0.0,105140.92,0
2133,15599722,Chia,609.0,Spain,Female,43.0,6.0,86053.52,2.0,1.0,1.0,113276.46,1
2134,15726354,Smith,688.0,France,Female,32.0,6.0,123157.95,1.0,1.0,0.0,172531.23,0
2135,15610355,Hunter,713.0,France,Male,44.0,1.0,63438.91,1.0,1.0,0.0,64375.4,0
2136,15704284,Ekechukwu,736.0,Germany,Male,57.0,9.0,95295.39,1.0,1.0,0.0,28434.44,1
2137,15621893,Bellucci,727.0,France,Male,18.0,4.0,133550.67,1.0,1.0,1.0,46941.41,0
2138,15588219,Ford,850.0,France,Female,38.0,1.0,106871.81,2.0,1.0,0.0,29333.01,0
2139,15688619,Scott,718.0,Spain,Male,45.0,3.0,105266.32,2.0,1.0,1.0,193724.51,0
2140,15765518,Gregson,643.0,France,Female,51.0,2.0,105229.53,1.0,1.0,0.0,34967.75,1
2141,15616931,Moore,653.0,France,Male,41.0,8.0,102768.42,1.0,1.0,0.0,55663.85,0
2142,15758372,Wallace,674.0,France,Male,18.0,7.0,0.0,2.0,1.0,1.0,55753.12,1
2143,15782591,Cook,690.0,France,Male,35.0,6.0,112689.95,1.0,1.0,0.0,176962.31,0
2144,15612109,Speth,819.0,France,Male,38.0,9.0,122334.26,2.0,1.0,1.0,181507.44,0
2145,15613712,Boag,634.0,Spain,Male,34.0,1.0,0.0,2.0,1.0,0.0,61995.57,0
2146,15639322,Grave,633.0,Spain,Male,33.0,4.0,137847.41,2.0,1.0,0.0,98349.13,0
2147,15594349,Streeten,850.0,France,Male,49.0,5.0,122486.47,1.0,0.0,1.0,59748.19,0
2148,15574167,Fox,665.0,France,Male,33.0,2.0,101286.11,1.0,1.0,1.0,159840.51,0
2149,15811842,Artemyeva,630.0,Spain,Male,26.0,7.0,0.0,2.0,1.0,1.0,6656.64,0
2150,15648794,Giordano,836.0,Spain,Male,57.0,4.0,101247.06,1.0,1.0,0.0,37141.62,1
2151,15771211,Perkins,668.0,France,Male,38.0,10.0,86977.96,1.0,0.0,1.0,37094.75,0
2152,15588614,Walton,753.0,France,Male,57.0,7.0,0.0,1.0,1.0,0.0,159475.08,1
2153,15630698,Hay,745.0,France,Female,55.0,9.0,110123.59,1.0,0.0,1.0,51548.14,1
2154,15694200,Gardner,693.0,France,Male,36.0,8.0,178111.82,1.0,0.0,0.0,58719.63,1
2155,15721426,Milne,606.0,Germany,Male,65.0,10.0,126306.64,3.0,0.0,0.0,7861.68,1
2156,15725997,She,660.0,France,Female,35.0,6.0,100768.77,1.0,1.0,0.0,19199.61,0
2157,15762138,Hu,608.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,178504.29,0
2158,15750649,Uwakwe,744.0,France,Female,44.0,3.0,0.0,2.0,1.0,1.0,189016.14,0
2159,15685706,Bird,731.0,France,Female,40.0,7.0,118991.79,1.0,1.0,1.0,156048.64,0
2160,15641835,Anderson,683.0,France,Male,72.0,3.0,140997.26,1.0,0.0,1.0,52876.41,0
2161,15586821,Bellew,727.0,France,Male,28.0,5.0,0.0,2.0,0.0,1.0,19653.08,0
2162,15569678,Cocci,561.0,Germany,Male,32.0,6.0,166824.59,1.0,1.0,0.0,139451.98,0
2163,15793842,Krichauff,700.0,France,Female,34.0,2.0,76322.69,1.0,1.0,0.0,128136.29,0
2164,15667554,Cameron,605.0,France,Male,35.0,6.0,0.0,2.0,1.0,1.0,45206.57,0
2165,15794479,Becker,767.0,Spain,Male,77.0,8.0,149083.7,1.0,1.0,1.0,190146.83,0
2166,15585041,Ainsworth,511.0,France,Male,33.0,7.0,0.0,2.0,0.0,1.0,158313.87,0
2167,15780650,Biryukov,667.0,France,Male,40.0,9.0,0.0,1.0,1.0,1.0,96670.2,0
2168,15780846,Redding,787.0,France,Male,33.0,1.0,126588.81,2.0,0.0,1.0,62163.53,0
2169,15805260,Wood,705.0,Germany,Female,56.0,2.0,143249.67,1.0,1.0,0.0,88428.41,1
2170,15621629,Scott,773.0,Germany,Male,43.0,8.0,81844.91,2.0,1.0,1.0,35908.46,0
2171,15662151,Gould,554.0,France,Male,40.0,4.0,0.0,1.0,0.0,1.0,168780.04,0
2172,15747174,Hao,526.0,Germany,Male,58.0,9.0,190298.89,2.0,1.0,1.0,191263.76,0
2173,15651585,Power,661.0,Germany,Male,35.0,2.0,117212.18,1.0,1.0,1.0,83052.03,0
2174,15649738,White,698.0,France,Female,46.0,0.0,0.0,2.0,1.0,1.0,125962.02,0
2175,15633108,Thorpe,646.0,France,Male,26.0,4.0,139848.17,1.0,1.0,0.0,164696.27,0
2176,15769254,Tuan,757.0,Germany,Female,34.0,9.0,101861.36,2.0,0.0,0.0,187011.96,0
2177,15704746,Inman,699.0,Spain,Male,35.0,2.0,167455.66,2.0,1.0,1.0,55324.49,0
2178,15637644,Hanson,667.0,France,Female,24.0,4.0,0.0,2.0,0.0,1.0,34335.55,0
2179,15609562,MacDonald,774.0,Spain,Female,43.0,1.0,116360.07,1.0,1.0,0.0,17004.14,0
2180,15787459,Parkes,745.0,Spain,Male,40.0,3.0,88466.82,1.0,0.0,0.0,116331.42,0
2181,15762902,Stanley,649.0,France,Female,42.0,7.0,0.0,2.0,0.0,1.0,22974.01,0
2182,15738605,Fischer,634.0,Germany,Female,46.0,5.0,123642.36,1.0,1.0,1.0,49725.16,1
2183,15724889,Chinweuba,665.0,Spain,Male,38.0,9.0,0.0,1.0,0.0,1.0,87412.74,0
2184,15730735,Henning,713.0,France,Male,38.0,9.0,72286.84,2.0,1.0,1.0,26136.89,0
2185,15689147,Ogochukwu,652.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,126554.96,0
2186,15730397,Narelle,739.0,Spain,Male,40.0,1.0,109681.61,1.0,1.0,1.0,193321.3,0
2187,15762169,Bergman,556.0,Germany,Male,37.0,9.0,145018.64,2.0,1.0,0.0,90928.02,1
2188,15589320,Sagese,699.0,Spain,Male,34.0,8.0,0.0,1.0,1.0,1.0,76510.46,0
2189,15799211,Anenechi,708.0,Spain,Female,32.0,8.0,187487.63,1.0,1.0,1.0,120115.5,0
2190,15798310,Palerma,480.0,France,Male,35.0,2.0,165692.91,1.0,1.0,1.0,197984.58,0
2191,15609998,Okwudilichukwu,700.0,Germany,Female,59.0,5.0,137648.41,1.0,1.0,0.0,142977.05,1
2192,15583548,Harrison,525.0,Spain,Female,47.0,6.0,118560.0,1.0,1.0,0.0,82522.61,1
2193,15761763,Jamieson,845.0,France,Male,33.0,8.0,164385.53,1.0,1.0,0.0,150664.97,0
2194,15764409,Goodman,613.0,France,Male,37.0,9.0,108286.5,1.0,1.0,1.0,114153.44,0
2195,15710161,Ko,850.0,France,Female,34.0,2.0,0.0,2.0,1.0,1.0,171706.66,0
2196,15735246,Norman,798.0,Spain,Female,58.0,9.0,0.0,2.0,0.0,0.0,119071.56,1
2197,15791700,Ugochukwutubelum,773.0,Germany,Male,47.0,2.0,118079.47,4.0,1.0,1.0,143007.49,1
2198,15670753,Uvarova,614.0,Spain,Male,35.0,2.0,127283.78,1.0,1.0,1.0,31302.35,0
2199,15573876,Chia,473.0,Spain,Male,48.0,8.0,0.0,2.0,1.0,0.0,71139.8,0
2200,15770174,Piazza,762.0,France,Male,29.0,6.0,141389.06,1.0,1.0,0.0,54122.89,0
2201,15641114,Power,701.0,France,Male,37.0,8.0,130091.5,1.0,1.0,1.0,120031.29,0
2202,15682435,P'eng,600.0,France,Male,35.0,4.0,143744.77,2.0,1.0,0.0,104076.51,0
2203,15751788,Johnson,850.0,Spain,Male,28.0,9.0,97408.03,1.0,1.0,1.0,175853.64,0
2204,15672598,Walker,613.0,Spain,Male,30.0,9.0,111927.45,1.0,1.0,1.0,175795.87,0
2205,15762803,Innes,509.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,15360.91,0
2206,15812982,Francis,509.0,Spain,Male,38.0,2.0,0.0,1.0,0.0,0.0,168460.12,0
2207,15597901,Chidozie,609.0,France,Male,34.0,1.0,0.0,1.0,1.0,1.0,181177.9,0
2208,15731507,Mackenzie,456.0,France,Female,33.0,1.0,188285.68,1.0,0.0,0.0,58363.94,0
2209,15809826,Craigie,728.0,France,Female,46.0,2.0,109705.52,1.0,1.0,0.0,20276.87,1
2210,15764237,Manfrin,663.0,Spain,Male,33.0,9.0,0.0,2.0,0.0,0.0,91514.62,0
2211,15769917,Onyekachi,673.0,Germany,Female,34.0,1.0,127122.79,3.0,0.0,1.0,76703.1,0
